state,level,week,year
VA,1,36,2015
VA,1,35,2015
VA,1,34,2015
VA,1,33,2015
VA,1,32,2015
VA,1,40,2015
VA,2,41,2015
VA,3,42,2015
VA,2,43,2015
VA,2,44,2015
VA,2,45,2015
VA,3,46,2015
VA,4,47,2015
VA,3,48,2015
VA,4,49,2015
VA,4,50,2015
VA,6,51,2015
VA,5,52,2016
VA,4,1,2016
VA,4,2,2016
VA,4,3,2016
VA,3,4,2016
VA,3,5,2016
VA,3,6,2016
VA,4,7,2016
VA,5,8,2016
VA,7,9,2016
VA,9,10,2016
VA,8,11,2016
VA,6,18,2009
VA,6,17,2009
VA,1,16,2009
VA,2,15,2009
VA,2,14,2009
VA,3,13,2009
VA,4,12,2009
VA,4,11,2009
VA,6,10,2009
VA,9,9,2009
VA,10,8,2009
VA,9,7,2009
VA,9,6,2009
VA,7,5,2009
VA,6,4,2009
VA,4,3,2009
VA,3,2,2009
VA,3,1,2009
VA,4,53,2009
VA,4,52,2008
VA,0,51,2008
VA,3,50,2008
VA,3,49,2008
VA,3,48,2008
VA,2,47,2008
VA,1,46,2008
VA,1,45,2008
VA,1,44,2008
VA,1,43,2008
VA,1,42,2008
VA,1,41,2008
VA,1,40,2008
VA,2,34,2009
VA,1,33,2009
VA,1,32,2009
VA,1,31,2009
VA,1,30,2009
VA,2,29,2009
VA,3,28,2009
VA,3,27,2009
VA,4,26,2009
VA,5,25,2009
VA,6,24,2009
VA,4,23,2009
VA,3,22,2009
VA,3,21,2009
VA,3,20,2009
VA,4,19,2009
VA,8,38,2009
VA,5,37,2009
VA,4,36,2009
VA,3,35,2009
VA,10,39,2009
VA,10,40,2009
VA,10,41,2009
VA,10,42,2009
VA,10,43,2009
VA,10,44,2009
VA,10,45,2009
VA,10,46,2009
VA,8,47,2009
VA,7,48,2009
VA,6,49,2009
VA,6,50,2009
VA,6,51,2009
VA,6,52,2010
VA,5,1,2010
VA,4,2,2010
VA,4,3,2010
VA,4,4,2010
VA,3,5,2010
VA,3,6,2010
VA,2,7,2010
VA,2,8,2010
VA,3,9,2010
VA,3,10,2010
VA,2,11,2010
VA,2,12,2010
VA,2,13,2010
VA,1,14,2010
VA,1,23,2010
VA,1,24,2010
VA,1,25,2010
VA,1,26,2010
VA,1,27,2010
VA,1,28,2010
VA,1,30,2010
VA,1,29,2010
VA,1,15,2010
VA,1,16,2010
VA,1,17,2010
VA,1,18,2010
VA,1,19,2010
VA,1,20,2010
VA,1,22,2010
VA,1,21,2010
VA,1,32,2010
VA,1,31,2010
VA,1,33,2010
VA,1,34,2010
VA,1,35,2010
VA,1,36,2010
VA,1,37,2010
VA,1,38,2010
VA,1,39,2010
VA,1,40,2010
VA,1,41,2010
VA,1,42,2010
VA,1,43,2010
VA,1,44,2010
VA,2,45,2010
VA,2,46,2010
VA,3,47,2010
VA,2,48,2010
VA,3,49,2010
VA,3,50,2010
VA,4,51,2010
VA,5,52,2011
VA,5,1,2011
VA,6,2,2011
VA,9,3,2011
VA,10,4,2011
VA,10,5,2011
VA,10,6,2011
VA,10,7,2011
VA,10,8,2011
VA,8,9,2011
VA,6,10,2011
VA,4,11,2011
VA,3,12,2011
VA,3,13,2011
VA,2,14,2011
VA,2,15,2011
VA,1,16,2011
VA,1,17,2011
VA,1,18,2011
VA,1,19,2011
VA,1,20,2011
VA,1,21,2011
VA,1,22,2011
VA,1,26,2011
VA,1,25,2011
VA,1,24,2011
VA,1,23,2011
VA,1,40,2011
VA,1,39,2011
VA,2,41,2011
VA,1,42,2011
VA,1,38,2011
VA,1,37,2011
VA,1,36,2011
VA,1,35,2011
VA,1,34,2011
VA,1,33,2011
VA,1,32,2011
VA,1,31,2011
VA,1,30,2011
VA,1,29,2011
VA,1,28,2011
VA,1,27,2011
VA,2,43,2011
VA,2,44,2011
VA,2,45,2011
VA,2,46,2011
VA,2,47,2011
VA,3,48,2011
VA,2,49,2011
VA,3,50,2011
VA,3,51,2011
VA,3,52,2011
VA,3,1,2012
VA,2,2,2012
VA,3,3,2012
VA,2,4,2012
VA,2,5,2012
VA,2,6,2012
VA,2,7,2012
VA,2,8,2012
VA,2,9,2012
VA,2,10,2012
VA,2,11,2012
VA,2,12,2012
VA,1,13,2012
VA,1,14,2012
VA,1,15,2012
VA,1,16,2012
VA,1,17,2012
VA,1,18,2012
VA,1,19,2012
VA,1,20,2012
VA,1,21,2012
VA,1,22,2012
VA,1,23,2012
VA,1,24,2012
VA,1,25,2012
VA,1,26,2012
VA,1,27,2012
VA,1,28,2012
VA,5,46,2019
VA,6,47,2019
VA,7,48,2019
VA,8,49,2019
VA,10,50,2019
VA,11,51,2019
VA,12,52,2019
VA,12,1,2020
VA,11,2,2020
VA,11,3,2020
VA,11,4,2020
VA,12,5,2020
VA,13,6,2020
VA,13,7,2020
VA,12,8,2020
VA,12,9,2020
VA,12,10,2020
VA,13,11,2020
VA,12,12,2020
VA,10,13,2020
VA,8,14,2020
VA,6,15,2020
VA,5,16,2020
VA,4,17,2020
VA,3,18,2020
VA,2,19,2020
VA,1,20,2020
VA,1,21,2020
VA,1,22,2020
VA,1,23,2020
VA,1,24,2020
VA,1,25,2020
VA,1,26,2020
VA,1,27,2020
VA,1,28,2020
VA,1,29,2020
VA,1,30,2020
VA,1,31,2020
VA,1,32,2020
VA,1,33,2020
VA,1,34,2020
VA,1,35,2020
VA,1,36,2020
VA,1,37,2020
VA,1,38,2020
VA,1,39,2020
VA,1,40,2020
VA,1,41,2020
VA,1,42,2020
VA,1,43,2020
VA,7,12,2016
VA,6,13,2016
VA,4,14,2016
VA,5,15,2016
VA,5,16,2016
VA,5,17,2016
VA,4,18,2016
VA,3,19,2016
VA,2,20,2016
VA,2,21,2016
VA,2,22,2016
VA,1,23,2016
VA,1,24,2016
VA,1,25,2016
VA,1,26,2016
VA,1,27,2016
VA,1,28,2016
VA,1,29,2016
VA,1,30,2016
VA,1,31,2016
VA,1,32,2016
VA,1,33,2016
VA,1,34,2016
VA,1,35,2016
VA,1,36,2016
VA,1,37,2016
VA,1,38,2016
VA,2,39,2016
VA,1,40,2016
VA,2,41,2016
VA,2,42,2016
VA,2,43,2016
VA,3,44,2016
VA,3,45,2016
VA,3,46,2016
VA,4,47,2016
VA,3,48,2016
VA,3,49,2016
VA,4,50,2016
VA,5,51,2016
VA,7,52,2016
VA,6,1,2017
VA,7,2,2017
VA,6,3,2017
VA,7,4,2017
VA,8,5,2017
VA,10,6,2017
VA,10,7,2017
VA,10,8,2017
VA,9,9,2017
VA,8,10,2017
VA,8,11,2017
VA,8,12,2017
VA,8,13,2017
VA,5,14,2017
VA,3,15,2017
VA,1,16,2017
VA,1,17,2017
VA,1,18,2017
VA,1,19,2017
VA,1,20,2017
VA,1,21,2017
VA,1,22,2017
VA,1,23,2017
VA,1,24,2017
VA,1,25,2017
VA,1,26,2017
VA,1,27,2017
VA,1,28,2017
VA,1,29,2017
VA,1,30,2017
VA,1,31,2017
VA,1,32,2017
VA,1,33,2017
VA,1,34,2017
VA,1,35,2017
VA,1,36,2017
VA,1,37,2017
VA,1,38,2017
VA,1,39,2017
VA,1,40,2017
VA,1,41,2017
VA,2,42,2017
VA,2,43,2017
VA,2,44,2017
VA,3,45,2017
VA,3,46,2017
VA,4,47,2017
VA,4,48,2017
VA,4,49,2017
VA,5,50,2017
VA,6,51,2017
VA,9,52,2017
VA,10,1,2018
VA,10,2,2018
VA,10,3,2018
VA,10,4,2018
VA,10,5,2018
VA,10,6,2018
VA,10,7,2018
VA,10,8,2018
VA,10,9,2018
VA,9,10,2018
VA,9,11,2018
VA,8,12,2018
VA,8,13,2018
VA,6,14,2018
VA,4,15,2018
VA,3,16,2018
VA,3,17,2018
VA,2,18,2018
VA,1,19,2018
VA,1,20,2018
VA,1,21,2018
VA,1,22,2018
VA,1,23,2018
VA,1,25,2018
VA,1,24,2018
VA,1,26,2018
VA,1,27,2018
VA,1,28,2018
VA,1,29,2018
VA,1,30,2018
VA,1,31,2018
VA,1,32,2018
VA,1,33,2018
VA,1,34,2018
VA,1,35,2018
VA,1,36,2018
VA,1,37,2018
VA,1,38,2018
VA,1,39,2018
VA,2,40,2018
VA,2,41,2018
VA,3,42,2018
VA,3,43,2018
VA,3,44,2018
VA,4,45,2018
VA,4,46,2018
VA,5,47,2018
VA,5,48,2018
VA,5,49,2018
VA,6,50,2018
VA,6,51,2018
VA,8,52,2018
VA,8,1,2019
VA,7,2,2019
VA,8,3,2019
VA,10,4,2019
VA,10,5,2019
VA,10,6,2019
VA,10,7,2019
VA,10,8,2019
VA,10,9,2019
VA,10,10,2019
VA,10,11,2019
VA,10,12,2019
VA,10,13,2019
VA,8,14,2019
VA,5,15,2019
VA,4,16,2019
VA,3,17,2019
VA,2,18,2019
VA,2,19,2019
VA,2,20,2019
VA,2,21,2019
VA,1,23,2019
VA,2,22,2019
VA,1,24,2019
VA,1,25,2019
VA,1,26,2019
VA,1,27,2019
VA,1,28,2019
VA,1,29,2019
VA,1,30,2019
VA,1,31,2019
VA,1,32,2019
VA,1,33,2019
VA,1,34,2019
VA,1,35,2019
VA,1,36,2019
VA,1,37,2019
VA,2,38,2019
VA,2,39,2019
VA,2,40,2019
VA,3,41,2019
VA,3,42,2019
VA,4,43,2019
VA,4,44,2019
VA,4,45,2019
WA,1,11,2016
WA,1,10,2016
WA,2,9,2016
WA,3,8,2016
WA,4,7,2016
WA,2,6,2016
WA,1,5,2016
WA,1,4,2016
WA,1,3,2016
WA,1,2,2016
WA,1,1,2016
WA,1,52,2016
WA,1,51,2015
WA,1,50,2015
WA,1,49,2015
WA,1,48,2015
WA,1,47,2015
WA,1,46,2015
WA,1,45,2015
WA,1,44,2015
WA,1,43,2015
WA,1,42,2015
WA,1,41,2015
WA,1,40,2015
WA,1,32,2015
WA,1,33,2015
WA,1,34,2015
WA,1,35,2015
WA,1,36,2015
WA,1,37,2015
WA,1,38,2015
WA,2,39,2015
WA,1,30,2015
WA,1,31,2015
WA,1,29,2015
WA,1,28,2015
WA,1,27,2015
WA,1,26,2015
WA,1,25,2015
WA,1,24,2015
WA,1,23,2015
WA,1,22,2015
WA,1,21,2015
WA,1,20,2015
WA,1,19,2015
WA,1,18,2015
WA,1,17,2015
WA,1,16,2015
WA,1,15,2015
WA,1,14,2015
WA,1,13,2015
WA,1,12,2015
WA,2,11,2015
WA,2,10,2015
WA,2,9,2015
WA,2,8,2015
WA,1,7,2015
WA,4,6,2015
WA,5,5,2015
WA,8,4,2015
WA,9,3,2015
WA,10,2,2015
WA,9,1,2015
WA,5,53,2015
WA,6,52,2014
WA,5,51,2014
WA,3,50,2014
WA,2,49,2014
WA,1,48,2014
WA,1,47,2014
WA,1,46,2014
WA,1,45,2014
WA,1,44,2014
WA,1,43,2014
WA,1,42,2014
WA,3,41,2014
WA,1,40,2014
WA,1,39,2014
WA,2,38,2014
WA,1,37,2014
WA,1,36,2014
WA,1,35,2014
WA,1,34,2014
WA,1,33,2014
WA,1,32,2014
WA,2,31,2014
WA,1,30,2014
WA,1,29,2014
WA,1,28,2014
WA,1,27,2014
WA,1,26,2014
WA,2,25,2014
WA,1,24,2014
WA,1,23,2014
WA,1,22,2014
WA,1,21,2014
WA,1,20,2014
WA,1,19,2014
WA,1,18,2014
WA,2,17,2014
WA,1,16,2014
WA,1,15,2014
WA,2,14,2014
WA,2,13,2014
WA,1,12,2014
WA,1,11,2014
WA,1,10,2014
WA,1,9,2014
WA,3,8,2014
WA,3,7,2014
WA,4,6,2014
WA,4,5,2014
WA,5,4,2014
WA,5,3,2014
WA,6,2,2014
WA,5,1,2014
WA,4,52,2013
WA,1,51,2013
WA,1,50,2013
WA,1,49,2013
WA,1,48,2013
WA,1,47,2013
WA,1,46,2013
WA,1,45,2013
WA,1,44,2013
WA,1,43,2013
WA,1,42,2013
WA,1,41,2013
WA,1,40,2013
WA,1,39,2013
WA,1,38,2013
WA,1,37,2013
WA,1,35,2013
WA,1,36,2013
WA,1,34,2013
WA,1,33,2013
WA,1,32,2013
WA,1,31,2013
WA,1,30,2013
WA,1,29,2013
WA,1,28,2013
WA,1,27,2013
WA,1,26,2013
WA,1,25,2013
WA,1,24,2013
WA,1,23,2013
WA,1,22,2013
WA,1,21,2013
WA,1,20,2013
WA,1,19,2013
WA,1,18,2013
WA,1,17,2013
WA,1,16,2013
WA,1,15,2013
WA,1,14,2013
WA,1,13,2013
WA,1,12,2013
WA,1,11,2013
WA,2,10,2013
WA,3,9,2013
WA,3,8,2013
WA,4,7,2013
WA,5,6,2013
WA,6,5,2013
WA,9,4,2013
WA,8,3,2013
WA,5,2,2013
WA,7,1,2013
WA,7,52,2012
WA,3,51,2012
WA,1,50,2012
WA,1,49,2012
WA,1,48,2012
WA,2,47,2012
WA,2,46,2012
WA,1,45,2012
WA,1,44,2012
WA,1,43,2012
WA,1,42,2012
WA,1,41,2012
WA,1,40,2012
WA,0,39,2012
WA,0,38,2012
WA,0,37,2012
WA,0,36,2012
WA,0,35,2012
WA,0,34,2012
WA,0,33,2012
WA,0,32,2012
WA,0,31,2012
WA,0,30,2012
WA,0,29,2012
WA,0,28,2012
WA,0,27,2012
WA,0,26,2012
WA,1,25,2012
WA,1,24,2012
WA,1,23,2012
WA,1,22,2012
WA,1,21,2012
WA,1,20,2012
WA,4,19,2012
WA,6,18,2012
WA,4,17,2012
WA,5,16,2012
WA,3,15,2012
WA,3,14,2012
WA,3,13,2012
WA,1,12,2012
WA,4,11,2012
WA,5,10,2012
WA,3,9,2012
WA,3,8,2012
WA,2,7,2012
WA,3,6,2012
WA,3,5,2012
WA,1,4,2012
WA,2,3,2012
WA,1,2,2012
WA,1,1,2012
WA,2,52,2011
WA,1,51,2011
WA,1,50,2011
WA,1,49,2011
WA,1,48,2011
WA,1,47,2011
WA,1,46,2011
WA,1,45,2011
WA,1,44,2011
WA,1,43,2011
WA,0,27,2011
WA,0,28,2011
WA,0,29,2011
WA,1,30,2011
WA,1,31,2011
WA,1,32,2011
WA,1,33,2011
WA,1,34,2011
WA,0,35,2011
WA,1,36,2011
WA,1,37,2011
WA,1,38,2011
WA,1,42,2011
WA,1,41,2011
WA,0,39,2011
WA,1,40,2011
WA,1,23,2011
WA,1,24,2011
WA,0,25,2011
WA,0,26,2011
WA,1,22,2011
WA,1,21,2011
WA,1,20,2011
WA,1,19,2011
WA,1,18,2011
WA,1,17,2011
WA,1,16,2011
WA,1,15,2011
WA,1,14,2011
WA,1,13,2011
WA,4,12,2011
WA,3,11,2011
WA,3,10,2011
WA,5,9,2011
WA,6,8,2011
WA,6,7,2011
WA,1,6,2011
WA,3,5,2011
WA,1,4,2011
WA,1,3,2011
WA,1,2,2011
WA,1,1,2011
WA,1,52,2011
WA,1,51,2010
WA,1,50,2010
WA,1,49,2010
WA,1,48,2010
WA,1,47,2010
WA,1,46,2010
WA,1,45,2010
WA,1,44,2010
WA,1,43,2010
WA,1,42,2010
WA,1,41,2010
WA,1,40,2010
WA,0,39,2010
WA,0,38,2010
WA,1,37,2010
WA,1,36,2010
WA,1,35,2010
WA,1,34,2010
WA,1,33,2010
WA,1,31,2010
WA,1,32,2010
WA,1,21,2010
WA,1,22,2010
WA,1,20,2010
WA,1,19,2010
WA,1,18,2010
WA,1,17,2010
WA,1,16,2010
WA,1,15,2010
WA,1,29,2010
WA,1,30,2010
WA,1,28,2010
WA,1,27,2010
WA,1,26,2010
WA,1,25,2010
WA,1,24,2010
WA,1,23,2010
WA,1,14,2010
WA,1,13,2010
WA,1,12,2010
WA,1,11,2010
WA,1,10,2010
WA,1,9,2010
WA,1,8,2010
WA,1,7,2010
WA,1,6,2010
WA,1,5,2010
WA,1,4,2010
WA,1,3,2010
WA,1,2,2010
WA,1,1,2010
WA,1,52,2010
WA,1,51,2009
WA,1,50,2009
WA,1,49,2009
WA,1,48,2009
WA,1,47,2009
WA,3,46,2009
WA,7,45,2009
WA,8,44,2009
WA,10,43,2009
WA,10,42,2009
WA,10,41,2009
WA,10,40,2009
WA,7,39,2009
WA,9,35,2009
WA,4,36,2009
WA,1,37,2009
WA,2,38,2009
WA,1,19,2009
WA,1,20,2009
WA,1,21,2009
WA,1,22,2009
WA,1,23,2009
WA,1,24,2009
WA,1,25,2009
WA,1,26,2009
WA,1,27,2009
WA,1,28,2009
WA,1,29,2009
WA,1,30,2009
WA,1,31,2009
WA,1,32,2009
WA,1,33,2009
WA,6,34,2009
WA,1,40,2008
WA,1,41,2008
WA,1,42,2008
WA,1,43,2008
WA,1,44,2008
WA,1,45,2008
WA,1,46,2008
WA,1,47,2008
WA,1,48,2008
WA,1,49,2008
WA,1,50,2008
WA,1,51,2008
WA,1,52,2008
WA,1,53,2009
WA,1,1,2009
WA,1,2,2009
WA,1,3,2009
WA,1,4,2009
WA,1,5,2009
WA,1,6,2009
WA,1,7,2009
WA,1,8,2009
WA,3,9,2009
WA,5,10,2009
WA,1,11,2009
WA,1,12,2009
WA,1,13,2009
WA,1,14,2009
WA,1,15,2009
WA,1,16,2009
WA,2,17,2009
WA,4,18,2009
WA,1,43,2020
WA,1,42,2020
WA,1,41,2020
WA,1,40,2020
WA,1,39,2020
WA,1,38,2020
WA,1,37,2020
WA,1,36,2020
WA,1,35,2020
WA,1,34,2020
WA,1,33,2020
WA,1,32,2020
WA,1,31,2020
WA,1,30,2020
WA,1,29,2020
WA,1,28,2020
WA,1,27,2020
WA,1,26,2020
WA,1,25,2020
WA,1,24,2020
WA,1,23,2020
WA,1,22,2020
WA,1,21,2020
WA,1,20,2020
WA,1,19,2020
WA,2,18,2020
WA,2,17,2020
WA,2,16,2020
WA,3,15,2020
WA,6,14,2020
WA,10,13,2020
WA,11,12,2020
WA,12,11,2020
WA,12,10,2020
WA,10,9,2020
WA,10,8,2020
WA,10,7,2020
WA,10,6,2020
WA,10,5,2020
WA,10,4,2020
WA,10,3,2020
WA,10,2,2020
WA,12,1,2020
WA,13,52,2019
WA,12,51,2019
WA,11,50,2019
WA,10,49,2019
WA,9,48,2019
WA,7,47,2019
WA,4,46,2019
WA,3,45,2019
WA,2,44,2019
WA,2,43,2019
WA,3,42,2019
WA,2,41,2019
WA,1,40,2019
WA,0,39,2019
WA,1,38,2019
WA,1,37,2019
WA,1,36,2019
WA,1,35,2019
WA,1,34,2019
WA,1,33,2019
WA,1,32,2019
WA,1,31,2019
WA,1,30,2019
WA,1,29,2019
WA,1,28,2019
WA,1,27,2019
WA,1,26,2019
WA,1,25,2019
WA,1,24,2019
WA,1,22,2019
WA,1,23,2019
WA,1,21,2019
WA,1,20,2019
WA,1,19,2019
WA,1,18,2019
WA,1,17,2019
WA,1,16,2019
WA,1,15,2019
WA,3,14,2019
WA,5,13,2019
WA,10,12,2019
WA,10,11,2019
WA,8,10,2019
WA,5,9,2019
WA,5,8,2019
WA,9,7,2019
WA,5,6,2019
WA,5,5,2019
WA,4,4,2019
WA,3,3,2019
WA,2,2,2019
WA,2,1,2019
WA,2,52,2018
WA,1,51,2018
WA,1,50,2018
WA,1,49,2018
WA,1,48,2018
WA,1,47,2018
WA,1,46,2018
WA,1,45,2018
WA,1,44,2018
WA,1,43,2018
WA,1,42,2018
WA,1,41,2018
WA,1,40,2018
WA,1,39,2018
WA,1,38,2018
WA,1,37,2018
WA,1,36,2018
WA,1,35,2018
WA,1,34,2018
WA,1,33,2018
WA,1,32,2018
WA,1,31,2018
WA,1,30,2018
WA,1,29,2018
WA,1,28,2018
WA,1,27,2018
WA,1,26,2018
WA,1,24,2018
WA,1,25,2018
WA,1,23,2018
WA,1,22,2018
WA,1,21,2018
WA,1,20,2018
WA,1,19,2018
WA,1,18,2018
WA,1,17,2018
WA,1,16,2018
WA,1,15,2018
WA,1,14,2018
WA,2,13,2018
WA,3,12,2018
WA,3,11,2018
WA,2,10,2018
WA,3,9,2018
WA,4,8,2018
WA,4,7,2018
WA,5,6,2018
WA,7,5,2018
WA,9,4,2018
WA,8,3,2018
WA,9,2,2018
WA,10,1,2018
WA,10,52,2017
WA,1,51,2017
WA,1,50,2017
WA,1,49,2017
WA,1,48,2017
WA,1,47,2017
WA,1,46,2017
WA,1,45,2017
WA,1,44,2017
WA,1,43,2017
WA,1,42,2017
WA,1,41,2017
WA,1,40,2017
WA,1,39,2017
WA,1,38,2017
WA,1,37,2017
WA,1,36,2017
WA,1,35,2017
WA,1,34,2017
WA,1,33,2017
WA,1,32,2017
WA,1,31,2017
WA,1,30,2017
WA,1,29,2017
WA,1,28,2017
WA,1,27,2017
WA,1,26,2017
WA,1,25,2017
WA,1,24,2017
WA,1,23,2017
WA,1,22,2017
WA,1,21,2017
WA,1,20,2017
WA,1,19,2017
WA,1,18,2017
WA,1,17,2017
WA,1,16,2017
WA,1,15,2017
WA,1,14,2017
WA,1,13,2017
WA,1,12,2017
WA,1,11,2017
WA,1,10,2017
WA,1,9,2017
WA,1,8,2017
WA,1,7,2017
WA,1,6,2017
WA,3,5,2017
WA,5,4,2017
WA,9,3,2017
WA,4,2,2017
WA,4,1,2017
WA,6,52,2016
WA,4,51,2016
WA,2,50,2016
WA,1,49,2016
WA,1,48,2016
WA,1,47,2016
WA,1,46,2016
WA,1,45,2016
WA,1,44,2016
WA,1,43,2016
WA,1,42,2016
WA,1,41,2016
WA,1,40,2016
WA,1,39,2016
WA,1,38,2016
WA,1,37,2016
WA,1,36,2016
WA,1,35,2016
WA,1,34,2016
WA,1,33,2016
WA,1,32,2016
WA,1,31,2016
WA,1,30,2016
WA,1,29,2016
WA,1,28,2016
WA,1,27,2016
WA,1,26,2016
WA,1,25,2016
WA,1,24,2016
WA,1,23,2016
WA,1,22,2016
WA,1,21,2016
WA,1,20,2016
WA,1,19,2016
WA,1,18,2016
WA,1,17,2016
WA,1,16,2016
WA,1,15,2016
WA,1,14,2016
WA,1,13,2016
WA,2,12,2016
WV,1,29,2012
WV,1,30,2012
WV,1,31,2012
WV,1,32,2012
WV,1,33,2012
WV,1,34,2012
WV,1,35,2012
WV,1,36,2012
WV,1,37,2012
WV,1,38,2012
WV,1,39,2012
WV,1,40,2012
WV,1,41,2012
WV,1,42,2012
WV,1,43,2012
WV,1,44,2012
WV,1,45,2012
WV,1,46,2012
WV,1,47,2012
WV,1,48,2012
WV,1,49,2012
WV,3,50,2012
WV,3,51,2012
WV,8,52,2012
WV,8,1,2013
WV,7,2,2013
WV,10,3,2013
WV,8,4,2013
WV,6,5,2013
WV,1,6,2013
WV,1,7,2013
WV,2,8,2013
WV,1,9,2013
WV,2,10,2013
WV,1,11,2013
WV,1,12,2013
WV,2,13,2013
WV,1,14,2013
WV,1,15,2013
WV,1,16,2013
WV,1,17,2013
WV,1,18,2013
WV,1,19,2013
WV,1,20,2013
WV,1,21,2013
WV,1,22,2013
WV,1,23,2013
WV,1,24,2013
WV,1,25,2013
WV,1,26,2013
WV,1,27,2013
WV,1,28,2013
WV,1,29,2013
WV,1,30,2013
WV,1,31,2013
WV,1,32,2013
WV,1,33,2013
WV,1,34,2013
WV,1,36,2013
WV,1,35,2013
WV,1,37,2013
WV,1,38,2013
WV,1,39,2013
WV,1,40,2013
WV,1,41,2013
WV,1,42,2013
WV,1,43,2013
WV,1,44,2013
WV,1,45,2013
WV,1,46,2013
WV,1,47,2013
WV,1,48,2013
WV,1,49,2013
WV,1,50,2013
WV,1,51,2013
WV,2,52,2013
WV,3,1,2014
WV,4,2,2014
WV,6,3,2014
WV,6,4,2014
WV,3,5,2014
WV,2,6,2014
WV,2,7,2014
WV,1,8,2014
WV,1,9,2014
WV,1,10,2014
WV,1,11,2014
WV,1,12,2014
WV,1,13,2014
WV,1,14,2014
WV,1,15,2014
WV,1,16,2014
WV,1,17,2014
WV,1,18,2014
WV,1,19,2014
WV,1,20,2014
WV,1,21,2014
WV,1,22,2014
WV,1,23,2014
WV,1,24,2014
WV,1,25,2014
WV,1,26,2014
WV,1,27,2014
WV,1,28,2014
WV,1,29,2014
WV,1,30,2014
WV,1,31,2014
WV,1,32,2014
WV,1,33,2014
WV,1,34,2014
WV,1,35,2014
WV,1,36,2014
WV,1,37,2014
WV,1,38,2014
WV,1,39,2014
WV,1,40,2014
WV,1,41,2014
WV,1,42,2014
WV,1,43,2014
WV,1,44,2014
WV,1,45,2014
WV,1,46,2014
WV,1,47,2014
WV,1,48,2014
WV,2,49,2014
WV,3,50,2014
WV,9,51,2014
WV,10,52,2014
WV,10,53,2015
WV,10,1,2015
WV,10,2,2015
WV,10,3,2015
WV,10,4,2015
WV,10,5,2015
WV,10,6,2015
WV,8,7,2015
WV,3,8,2015
WV,3,9,2015
WV,1,10,2015
WV,1,11,2015
WV,2,12,2015
WV,2,13,2015
WV,3,14,2015
WV,2,15,2015
WV,1,16,2015
WV,2,17,2015
WV,1,18,2015
WV,1,19,2015
WV,1,20,2015
WV,1,21,2015
WV,1,22,2015
WV,1,23,2015
WV,1,24,2015
WV,1,25,2015
WV,1,26,2015
WV,1,27,2015
WV,1,28,2015
WV,1,29,2015
WV,1,31,2015
WV,1,30,2015
WV,1,39,2015
WV,1,38,2015
WV,1,37,2015
WV,1,36,2015
WV,1,35,2015
WV,1,34,2015
WV,1,33,2015
WV,1,32,2015
WV,1,40,2015
WV,1,41,2015
WV,1,42,2015
WV,1,43,2015
WV,1,44,2015
WV,1,45,2015
WV,1,46,2015
WV,1,47,2015
WV,1,48,2015
WV,1,49,2015
WV,1,50,2015
WV,1,51,2015
WV,1,52,2016
WV,1,1,2016
WV,1,2,2016
WV,1,3,2016
WV,1,4,2016
WV,1,5,2016
WV,1,6,2016
WV,1,7,2016
WV,3,8,2016
WV,3,9,2016
WV,3,10,2016
WV,1,11,2016
WV,1,18,2009
WV,1,17,2009
WV,1,16,2009
WV,1,15,2009
WV,1,14,2009
WV,1,13,2009
WV,1,12,2009
WV,1,11,2009
WV,1,10,2009
WV,1,9,2009
WV,1,8,2009
WV,1,7,2009
WV,1,6,2009
WV,1,5,2009
WV,1,4,2009
WV,1,3,2009
WV,1,2,2009
WV,1,1,2009
WV,1,53,2009
WV,1,52,2008
WV,1,51,2008
WV,1,50,2008
WV,1,49,2008
WV,1,48,2008
WV,1,47,2008
WV,2,46,2008
WV,1,45,2008
WV,1,44,2008
WV,1,43,2008
WV,1,42,2008
WV,1,41,2008
WV,1,40,2008
WV,1,34,2009
WV,1,33,2009
WV,1,32,2009
WV,1,31,2009
WV,1,30,2009
WV,1,29,2009
WV,1,28,2009
WV,1,27,2009
WV,1,26,2009
WV,1,25,2009
WV,1,24,2009
WV,1,23,2009
WV,1,22,2009
WV,1,21,2009
WV,1,20,2009
WV,1,19,2009
WV,3,38,2009
WV,2,37,2009
WV,1,36,2009
WV,1,35,2009
WV,5,39,2009
WV,8,40,2009
WV,6,41,2009
WV,10,42,2009
WV,10,43,2009
WV,10,44,2009
WV,10,45,2009
WV,10,46,2009
WV,10,47,2009
WV,1,48,2009
WV,3,49,2009
WV,4,50,2009
WV,4,51,2009
WV,4,52,2010
WV,3,1,2010
WV,1,2,2010
WV,1,3,2010
WV,4,4,2010
WV,4,5,2010
WV,4,6,2010
WV,4,7,2010
WV,3,8,2010
WV,4,9,2010
WV,3,10,2010
WV,3,11,2010
WV,3,12,2010
WV,3,13,2010
WV,1,14,2010
WV,1,23,2010
WV,1,24,2010
WV,1,25,2010
WV,1,26,2010
WV,1,27,2010
WV,1,28,2010
WV,1,30,2010
WV,1,29,2010
WV,1,15,2010
WV,1,16,2010
WV,1,17,2010
WV,1,18,2010
WV,1,19,2010
WV,1,20,2010
WV,1,22,2010
WV,1,21,2010
WV,1,32,2010
WV,1,31,2010
WV,1,33,2010
WV,1,34,2010
WV,1,35,2010
WV,1,36,2010
WV,1,37,2010
WV,1,38,2010
WV,1,39,2010
WV,1,40,2010
WV,1,41,2010
WV,1,42,2010
WV,1,43,2010
WV,1,44,2010
